9666;|Lennie Niehaus|;|Prisoner Of Love|;
9667;|Fred Astaire|;|Let's Kiss And Make Up|;
9668;|London Palladium Orchestra|;|Selection (from The Lilac Domino)|;
9669;|Kay Thompson|;|How Deep Is The Ocean?|;
9670;|Frank Sinatra|;|I've Got The World On A String|;
9671;|Ludwig Van Beethoven|;|Sonata In F Major|;|Soloist: Adolf Busch, Rudolf Serkin|
9672;|Franz Lehar|;|I'm Off To Chez Maxim's (from The Merry Widow)|;|Soloist: Eberhard Wachter Orchestra: Philharmonia Orchestra Conductor: Lovro Von Mata?i?|
9673;|Hector Berlioz|;|Le Corsaire Overture|;|Orchestra: Royal Philharmonia Orchestra Conductor: Thomas Beecham|
9674;|The Oscar Peterson Trio|;|Have You Met Miss Jones?|;
9675;|Sergey Vasilievich Rachmaninov|;|Suite No. 2 For Two Pianos|;|Soloist: Andre Previn, Vladimir Ashkenazy|
9676;|John Moffat, Patricia Routledge|;|Touring Days (from Cowardy Custard)|;
9677;|Lena Horne|;|After You|;
9678;|Dorothy Collins|;|Losing My Mind (from Follies)|;
9679;|Broadway Orchestra|;|Gypsy (overture)|;
9680;|Unknown|;|Difficulties And Repairs (listen Learn Japanese)|;
9681;|Gheorghe Zamfir|;|Sirba Lui Pompieru Si Am Mindra Mitifica|;
9682;|Win Stracke|;|43rd Ward|;
9683;|Pete Seeger|;|We Shall Overcome|;
9684;|United States Navy Band|;|Washington Post March|;
9685;|John Keats|;|La Belle Dame Sans Merci|;|Artist: Robert Donat|
9686;|Winston Churchill|;|These Are Great Days (speech To Boys Of Harrow School)|;
9687;|Pete Seeger|;|Red River Valley|;
9688;|Carson Robison And His Pioneers|;|There's A Bridle Hangin' On The Wall|;
9689;|Peter, Paul Mary|;|Leaving On A Jet Plane|;
9690;|Vera Lynn|;|Now Is The Hour|;
9691;|Joan Baez|;|Song Of Bangladesh|;
9692;|Joan Baez|;|To Bobby|;
9693;|Edmund Rubbra|;|Symphony No. 2 In D Major|;|Orchestra: New Philharmonia Orchestra Conductor: Handley|
9694;|Gerald Finzi|;|When I Set Out For Lyonesse|;|Soloist: John Carol Case, Howard Ferguson|
9695;|Robert Simpson|;|Symphony No. 3|;|Orchestra: London Symphony Orchestra Conductor: Jascha Horenstein|
9696;|Herbert Howells|;|Hymnus Paradisi|;|Soloist: Heather Harper, Robert Tear Choir: Bach Choir Orchestra: New Philharmonia Orchestra Conductor: David Willcocks|
9697;|King George V|;|Silver Jubilee Message To The Empire (6 May 1935)|;
9698;|King's College Chapel Choir|;|I Was Glad When They Said Unto Me|;
9699;|Wolfgang Amadeus Mozart|;|Symphony No. 36 In C Major 'linz' - Rehearsal|;|Orchestra: London Symphony Orchestra Conductor: Bruno Walter|
9700;|Wolfgang Amadeus Mozart|;|Horn Concerto In E Flat Major|;|Soloist: Aubrey Brain Orchestra: Bbc Symphony Orchestra Conductor: Adrian Boult|
9701;|Carl Maria Von Weber|;|Der Freischutz Overture|;|Orchestra: London Symphony Orchestra Conductor: Arthur Nikisch|
9702;|Johannes Brahms|;|Der Schmied, Op. 19/4|;|Soloist: Elena Gerhardt, Arthur Nikisch|
9703;|Ralph Vaughan Williams|;|O Taste And See|;
9704;|Ralph Vaughan Williams|;|Galliard Of The Sons Of Morning (from Job)|;|Orchestra: London Philharmonic Orchestra Conductor: Adrian Boult|
9705;|George Frideric Handel|;|Non Lo Diro Col Labbro (silent Worship) (from Tolmeo)|;|Soloist: Derek Barsham|
9706;|Tom T. Hall|;|Ravishing Ruby|;
9707;|Meade 'lux' Lewis|;|Closing Hour Blues|;
9708;|The Bachelors|;|Ramona|;
9709;|Morriston Orpheus Choir|;|A Song For All Nations|;
9710;|Spike Jones And His City Slickers|;|You Always Hurt The One You Love|;
9711;|The Mantovani Orchestra|;|Theme From Love Story|;
9712;|Tredegar Orpheus Male Voice Choir|;|Land Of My Fathers|;
9713;|Harrow School Boys|;|If Time Is Up|;
9714;|Argo Chamber Ensemble|;|Were I Laid On Greenland's Coast|;
9715;|Gilbert Sullivan|;|When The Buds Are Blossoming (from Ruddigore)|;|Choir: Glyndebourne Festival Chorus Orchestra: Pro Arte Orchestra Conductor: Malcolm Sargent|
9716;|King's College Chapel Choir|;|O Little Town Of Bethlehem|;
9717;|Alessandro Scarlatti|;|Gia Il Sole Dal Gange|;|Soloist: Magda Laszlo, Franz Holetschek|
9718;|Audrey Mildmay Michael Redgrave|;|O What A Pain It Is To Part (the Beggar's Opera)|;
9719;|The Boyd Neel Orchestra|;|Mock Morris|;
9720;|Wolfgang Amadeus Mozart|;|Crudel Perche Finora (from The Marriage Of Figaro)|;|Soloist: Felicie Hunimihacsek, Willi Domgraf-fassbander|
9721;|Alfred Deller Desmond Dupre|;|Sweet Nightingale|;
9722;|Royal Scots Dragoon Guards Pipes, Drums And Military Band|;|Amazing Grace|;
9723;|Frantisek Skroup|;|Czechoslovak National Anthem|;
9724;|Sir Harry Lauder|;|I Love A Lassie|;
9725;|Mikhail Storogenka|;|Requiem|;|Artist: Russian Orthodox Cathederal Choir, Paris|
9726;|Marlborough College Choir|;|Hark! The Herald Angels Sing|;
9727;|Humphrey Bogart, Ingrid Bergman, Dooley Wilson|;|Casablanca (film Soundtrack)|;
9728;|William Shakespeare|;|Speak The Speech, I Pray You (from Hamlet)|;|Artist: Laurence Olivier|
9729;|Patricia Quinn|;|Science Fiction: Double Feature (from The Rocky Horror Show)|;
9730;|Holman-climax Male Voice Choir|;|The Newquay Fisherman's Song|;
9731;|Giuseppe Verdi|;|Piango Su Voi (from Simon Boccanegra)|;|Soloist: Lawrence Tibbet, Giovanni Martinelli, Rose Bampton, Robert Nicolson Orchestra: Metroplitan Opera Orchestra Conductor: Pelletier|
9732;|Peter Ustinov|;|Mock Mozart|;
9733;|Zoe Fitonsi|;|The North Star|;
9734;|Charlie Christian Benny Goodman|;|Royal Garden Blues|;
9735;|Mapika Ninoy|;|Come As You Are|;
9736;|Elmer Bernstein And His Orchestra|;|Streetcar Named Desire (theme From Film)|;
9737;|Bessie Smith|;|Do Your Duty|;
9738;|Lily Morris|;|Why Am I Always The Bridesmaid|;
9739;|Allan Jones|;|Make Believe|;
9740;|Anne Shelton|;|You'll Never Know|;|Artist: Ambrose And His Orchestra|
9741;|James Ellis|;|Johnny Todd (theme From Tv Series Z Cars)|;
9742;|Maddy Prior|;|Canals (just The Two Of Us)|;
9743;|Maddy Prior|;|Never Been Kissed In The Same Place Twice|;
9744;|Miles Davis Gil Evans|;|Summertime (from Porgy Bess)|;
9745;|John Keats|;|When I Have Fears|;|Soloist: Ralph Richardson|
9746;|Igor Stravinsky|;|The Soldier's Tale Suite|;|Soloist: Israel Baker|
9747;|Unknown|;|Samba De Orfeu (from Black Orpheus)|;
9748;|Andrew Lloyd Webber|;|Variations On A Theme Of Paganini|;|Soloist: Julian Lloyd Webber|
9749;|Curvin Merchant|;|Norman, Is That You?|;
9750;|Pearl Bailey|;|A Sleepin' Bee|;
9751;|Charles Ives|;|Symphony No. 2|;|Orchestra: New York Philharmonic Orchestra Conductor: Leonard Bernstein|
9752;|Trumpeters Of The Royal Military School Of Music|;|Fanfare|;
9753;|George Benson|;|This Masquerade|;
9754;|Bette Midler|;|Say Goodbye To Hollywood|;
9755;|Pyotr Ilyich Tchaikovsky|;|Hamlet Overture|;|Orchestra: Ussr Symphony Orchestra|
9756;|Don Azpiazu And His Havana Casino Orchestra|;|La Cachimba De San Juan|;
9757;|Giacomo Puccini|;|Io T'ho Ghermita (from Madama Butterfly)|;|Soloist: Beniamino Gigli, Toti Dal Monte|
9758;|Jean Sibelius|;|The Bard|;|Orchestra: London Philharmonic Orchestra Conductor: Thomas Beecham|
9759;|Sidney Bechet's Blue Note Jazzmen|;|Muskrat Ramble|;
9760;|Gene Kelly Georges Guetary|;|'s Wonderful (from Funny Face)|;
9761;|Max Boyce|;|The Scottish Trip|;
9762;|Olivia Newton-john|;|Take Me Home, Country Roads|;
9763;|Robert Schumann|;|Du Ring An Meinem Finger (from Frauenliebe Und -leben)|;|Soloist: Elly Ameling, Dalton Baldwin|
9764;|Clara Butt|;|The Better Land|;
9765;|Unknown|;|Recording Of Small Children Playing Nursery Games|;
9766;|Carl Orff|;|Veris Leta Facies (from Carmina Burana)|;|Choir: Brighton Festival Chorus|
9767;|Ludwig Koch|;|Dawn Chorus|;
9768;|Edith Piaf|;|Je Sais Comment|;
9769;|Richard Strauss|;|Till Eulenspiegels Lustige Streiche|;|Orchestra: Dresden State Orchestra Conductor: Rudolf Kempe|
9770;|Django Reinhardt|;|St Louis Blues|;
9771;|Louis Armstrong|;|Lazy River|;
9772;|Art Hodes And His Blue Note Jazz Men|;|Darktown Strutters' Ball|;
9773;|London Welsh Male Voice Choir|;|Sloop John B|;
9774;|Emma Kirkby|;|Irish Girl|;
9775;|Ella Fitzgerald|;|Let It Snow|;
9776;|Frank Sinatra|;|Guess I'll Hang My Tears Out To Dry|;
9777;|Barbra Streisand|;|Don't Rain On My Parade|;
9778;|Frank Sinatra|;|All I Need Is The Girl|;|Artist: Duke Ellington And His Orchestra|
9779;|Richard Wagner|;|Schwules Gedunst Schwebt In Der Luft (from Das Rheingold')|;|Soloist: Eberhard Wachter Orchestra: Vienna Philharmonic Orchestra Conductor: Georg Solti|
9780;|Yves Montand|;|Et La Fete Continue|;
9781;|Fred Astaire|;|Something's Gotta Give|;
9782;|Ludwig Van Beethoven|;|String Quartet In F|;|Orchestra: Amadeus String Quartet|
9783;|Philharmonic Promenade Orchestra|;|Covent Garden|;
9784;|Bix Beiderbecke And His Gang|;|Jazz Me Blues|;
9786;|Paris Conservatoire Orchestra|;|Opera D'aran|;
9787;|Ralph Vaughan Williams|;|Symphony No. 3 'pastoral'|;|Orchestra: London Symphony Orchestra Conductor: Andre Previn|
9788;|Kenneth Horne|;|Round The Horne|;
9789;|John Stewart|;|Armstrong|;
9790;|Neil Diamond|;|Done Too Soon|;
9791;|John Dowland|;|Sir John Souche's Galliard|;|Soloist: Julian Bream|
9792;|Jim Croce|;|Time In A Bottle|;
9793;|Savoy Orpheans|;|Dinah|;
9794;|George Frideric Handel/beecham|;|The Faithful Shepherd|;|Orchestra: Royal Philharmonic Orchestra Conductor: Thomas Beecham|
9795;|Johannes Brahms|;|Intermezzo In C Major, Op. 119/3|;|Soloist: Julius Katchen|
9796;|Gabriel Faure|;|Impromptu In F Minor, Op. 31|;|Soloist: Joseph Cooper|
9797;|Thomas Arne|;|Symphony No. 2 In F Major|;
9798;|Frank Sinatra|;|Without A Song|;
9799;|Al Bowlly With Ray Noble His Orchestra|;|The Very Thought Of You|;
9800;|Richard Strauss|;|Baron Ochs' Waltz (from Der Rosenkavalier)|;|Soloist: Manfred Jungwirth Orchestra: Vienna Philharmonia Conductor: Georg Solti|
9802;|Fats Waller And His Rhythm|;|Ain't Misbehavin'|;
9803;|Alma Gluck, Louise Homer|;|Oh, That We Two Were Maying|;
9804;|The Ink Spots|;|If I Didn't Care|;
9805;|Sarah Vaughan|;|The Shadow Of Your Smile|;
9806;|Tito Schipa|;|Quiereme Mucho|;
9807;|Judy Garland|;|Me And My Shadow|;
9808;|Christ Church Cathedral Choir, Oxford|;|Missa Bell Amfitrit Altera|;
9809;|Johann Sebastian Bach|;|Well-tempered Clavier, Book 2 - Prelude Fugue In B Flat Major|;|Soloist: Glenn Gould|
9810;|Samuel Barber|;|Vanessa|;|Orchestra: Metropolitan Opera Orchestra|
9811;|Giovanni Pierluigi Da Palestrina|;|Veni Sponsa Christi|;|Choir: St John's College Choir, Cambridge|
9812;|Yorkshire County Cricket Club|;|Tables And Chairs|;
9813;|Ray Coniff Singers And Orchestra|;|Blue Hawaii|;
9814;|Georges Bizet|;|Carmen Suite No. 1|;|Orchestra: French National Radio Orchestra Conductor: Thomas Beecham|
9815;|Shirley Bassey|;|And I Love You So|;
9816;|Lennie Niehaus|;|Can't We Talk It Over?|;
9817;|Helen Forrest Dick Haymes|;|In Love In Vain|;
9818;|Ayah|;|Springtime For Hitler (from The Producers)|;
9819;|Franz Liszt|;|Dance Of The Gnomes|;|Soloist: Clifford Curzon|
9820;|Johannes Brahms|;|Feldeinsamkeit, Op. 86/2|;|Soloist: Elena Gerhardt, Coenraad Van Bos|
9821;|Francois Couperin|;|Passacaglia|;|Soloist: Wanda Landowska|
9822;|Franz Schubert|;|Piano Sonata No. 20 In A Major, D959|;|Soloist: Artur Schnabel|
9823;|Edith Evans John Gielgud|;|The Way Of The World|;
9824;|Charles Aznavour|;|Yesterday When I Was Young|;
9825;|Joan Sutherland|;|I Dreamt I Dwelt In Marble Halls|;|Orchestra: London Symphony Orchestra|
9826;|Will Fyfe|;|I Belong To Glasgow|;
9827;|John Mccormack|;|Mother Machree|;
9828;|Owen Brannigan|;|Blaydon Races|;
9829;|Johann Sebastian Bach|;|Cantata No. 42: Am Abend Aber Desselbigen Sabbats|;|Soloist: Alexander Young, Teresa Stich-randall Orchestra: Vienna Radio Orchestra Conductor: Hermann Scherchen|
9830;|Giuseppe Verdi|;|Labbro Di Foco! (from Falstaff)|;|Soloist: Graziella Sciutta, Juan Oncina Orchestra: Vienna Philharmonic Orchestra Conductor: Leonard Bernstein|
9831;|Frank Martin|;|Petite Symphonie Concertante|;|Orchestra: Suisse Romande Orchestra Conductor: Anserment|
9832;|Edith Piaf|;|Le Fanion De La Legion|;
9833;|Stan Freberg|;|John And Marsha|;
9834;|Franz Schubert|;|Das Fischermadchen (from Schwanengesang)|;|Soloist: Dietrich Fischer-dieskau, Gerald Moore|
9835;|The Beatles|;|I'm Looking Through You|;
9836;|The Band Of The Royal Engineers|;|Wings|;
9837;|Joseph Cooper|;|Rustle Of Spring|;
9838;|Gilbert Sullivan|;|I Have A Song To Sing (from The Yeoman Of The Guard)|;|Soloist: John Reed, Elizabeth Harwood Orchestra: Royal Philharmonic Orchestra Conductor: Malcolm Sargent|
9839;|Kenneth Mckellar|;|Sweet Lass Of Richmond Hill|;
9840;|Brian And Michael|;|Matchstick Men And Matchstick Cats And Dogs|;
9841;|Billy Eckstine Sarah Vaughan|;|Passing Strangers|;
9842;|The Stylistics|;|You Make Me Feel Brand New|;
9843;|W.c. Fields|;|The Day I Drank A Glass Of Water|;
9844;|Frederic Chopin|;|Etude In C Minor|;|Soloist: Sviatoslav Richter|
9845;|The Jimi Hendrix Experience|;|Voodoo Chile|;
9846;|Gustav Mahler|;|Von Der Schonheit (from Das Lied Von Der Erde)|;|Soloist: Kathleen Ferrier Orchestra: Vienna Philharmonic Orchestra Conductor: Bruno Walter|
9847;|George Frideric Handel|;|Harpsichord Suite No. 5 In E Major|;|Soloist: Wanda Landowska|
9848;|Gilbert Sullivan|;|Patience Act 1 (finale)|;|Orchestra: D'oyly Carte Opera Chorus And Orchestra|
9849;|The Scaffold|;|Thank You Very Much|;
9850;|Leon Boellmann|;|Variations For Cello And Orchestra|;|Soloist: Anthony Pini Orchestra: Royal Symphony Orchestra Conductor: Batten|
9851;|George Frideric Handel|;|O Fatal Day! (from Saul)|;|Soloist: James Bowman Orchestra: English Chamber Orchestra Conductor: Charles Mackerras|
9852;|Frederic Chopin|;|Nocturne In F Major, Op. 15/1|;|Soloist: Vladimir Ashkenazy|
9853;|Franz Schubert|;|Nur Wer Die Sehnsucht Kennt|;|Soloist: Janet Baker, Gerald Moore|
9854;|Dmitri Shostakovich|;|Symphony No. 6 In B Minor|;|Orchestra: Leningrad Philharmonic Orchestra Conductor: Mravinsky|
9855;|Frank Sinatra|;|The Shadow Of Your Smile|;
9856;|Edvard Grieg|;|Shepherd's Boy (from Lyric Suite)|;|Orchestra: London Symphony Orchestra Conductor: Black|
9857;|London Symphony Orchestra|;|Theme From The Snow Goose|;
9858;|Stan Getz|;|It Don't Mean A Thing If It Ain't Got That Swing|;|Artist: Dizzy Gillespie Et Al|
9859;|Emmett Miller His Georgia Crackers|;|Lovesick Blues|;
9860;|Bix Beiderbecke And His Gang|;|Margie|;
9861;|Marlene Dietrich|;|Fraulein Annie|;
9862;|Ella Fitzgerald|;|Get Out Of Town|;
9863;|Instant Sunshine|;|Tittle Tattle Rag|;
9864;|Donna Summer|;|Wasted|;
9865;|Liza Minnelli|;|Nevertheless I'm In Love With You|;
9866;|Barry White|;|Let The Music Play|;
9867;|Gilbert Becaud|;|Seul Sur Son Etoile|;
9868;|Pete Seeger|;|Little Boxes|;
9869;|John Williams|;|Por Ti Mi Corazon|;
9870;|Joseph Haydn|;|Symphony No. 85 In B Flat Major 'la Reine'|;|Orchestra: Chicago Symphony Orchestra Conductor: Georg Solti|
9871;|Monks Of The Abbey Of St Pierre De Solesmes|;|Te Lucis Ante Terminum|;
9872;|Monks Of The Abbey Of St Pierre De Solesmes|;|Three Compline Hymns (georgian Chants)|;
9873;|Gabriel Faure|;|Cello Sonata No. 2 In G Minor|;|Soloist: Monique Fallot, Guy Fallot|
9874;|Buddy Rich Harry "sweets" Edison|;|Barney's Bugle|;
9875;|Laurindo Almeida|;|Capricho Arabe|;
9876;|Ray Conniff And The Singers|;|It's The Talk Of The Town|;
9877;|Unknown|;|Song Of A Curlew|;
9878;|Judith Durham The Seekers|;|What Have They Done To The Rain?|;
9879;|The King's Singers|;|Wish You Were Here|;
9880;|Unknown|;|Recording Of The Song Of The Blackbird|;
9881;|Shirley Bassey|;|Feelings|;
9882;|Mina|;|Grande Grande Grande|;
9883;|Perry Como|;|It's Impossible|;
9884;|Jules Massenet|;|Pleurez, Mes Yeux (from Le Cid)|;|Soloist: Grace Bumbry Orchestra: New York Opera Orchestra Conductor: Queler|
9885;|Trio Los Paraguayos|;|Recurdos De Ypacarai|;
9886;|Jimmie Rodgers|;|Kisses Sweeter Than Wine|;
9887;|Gustav Mahler|;|Oft Denk' Ich, Sie Sind Nur Augesgangen (from Kindertotenlieder)|;|Soloist: Kathleen Ferrier Orchestra: Vienna Philharmonic Orchestra Conductor: Bruno Walter|
9888;|H. H. Asquith|;|Speech On The Budget, 1909|;
9889;|Trio Mexico|;|Los Dorados De Pancho Villa|;
9890;|Modest Petrovich Mussorgsky|;|Where Are You, Little Star?|;|Soloist: Mascia Predit Orchestra: Italian Radio Orchestra|
9891;|Trio Aguilillas|;|Le Media Calandria|;
9892;|Artist Unknown|;|Tarantas (flamenco Singer And Guitar)|;
9893;|Stephen Manton Keturah Sorrell|;|Thomas And Sally|;
9894;|Germaine Montero|;|Mother Courage's Song|;
9895;|Choir Of The Russian Church Of The Metropolitan Of Paris|;|Multos Annos (russian Orthodox Liturgy)|;
9896;|Leos Janacek|;|Gloria (from Glagolitic Mass)|;|Choir: Moravian Mixed Chorus Orchestra: Brno Radio Symphony Orchestra Conductor: Bakala|
9897;|Giuseppe Di Stefano|;|A La Barcillunisa|;
9898;|Jennie Tourel|;|O Mon Cher Amant Je Te Jure (from La Perichole)|;
9899;|Leos Janacek|;|Co Chvila (from Jenufa)|;|Soloist: Marie Podvalova|
9900;|Choir Of The Russian Church Of The Metropolitan Of Paris|;|Priere De Saint-simon|;
9901;|George Gershwin|;|Oh, Lady Be Good (from Lady, Be Good!)|;|Soloist: Yehudi Menuhin, Alan Care Trio|
9902;|Black Dyke Band|;|O Come All Ye Faithful|;
9903;|Purcell Consort Of Voices|;|As Vesta Was From Latmos Hill Descending|;
9904;|Joseph Haydn|;|String Quartet In E Flat Major|;|Orchestra: Amadeus String Quartet|
9905;|Richard Strauss|;|Du Wirst Mich Befreien (from Ariadne Auf Naxos)|;|Soloist: Gundula Janowitz Choir: Dresden State Opera Conductor: Rudolf Kempe|
9906;|Ludwig Van Beethoven|;|Choral Fantasia, Op. 80|;|Soloist: Alfred Brendel Orchestra: London Philharmonic Orchestra Conductor: Bernard Haitink|
9907;|Nilsson|;|As Time Goes By|;
9908;|Edith Piaf|;|La Belle Histoire D'amour|;
9909;|Glenn Miller His Orchestra|;|By The Sleepy Lagoon|;
9910;|Dionne Warwick|;|Do You Know The Way To San Jose?|;
9911;|George Harrison|;|Crackerbox Palace|;
9912;|Jose Feliciano|;|Don't Let The Sun Catch You Crying|;
9913;|Candi Staton|;|Nights On Broadway|;
9914;|Elkie Brooks|;|Sunshine After The Rain|;
9915;|Chicago|;|If You Should Leave Me Now|;
9916;|Jules Massenet|;|Le Cid|;|Orchestra: City Of Birmingham Symphony Orchestra|
9917;|Germaine Sablon|;|Le Chant Des Partisans|;
9918;|Foreign Legion Band|;|March Of The Foreign Legion|;
9919;|Philippe Caillard Chorus|;|Introit (from Requiem)|;
9920;|Hector Berlioz|;|Rex Tremendae (from Requiem)|;|Orchestra: City Of Birmingham Orchestra And Chorus Conductor: Louis Fremaux|
9921;|William Shakespeare|;|Where The Bee Sucks (from The Tempest)|;|Artist: Alfred Deller|
9922;|Johann Sebastian Bach|;|Art Of Fugue - Contrapunctus No. 10|;|Soloist: Lionel Rogg|
9923;|Wolfgang Amadeus Mozart|;|Don Giovanni Act 2, Scene 8|;|Orchestra: Royal Opera House Orchestra, Covent Garden Conductor: Colin Davis|
9924;|Leslie "hutch" Hutchinson|;|Get Out Of Town/night And Day|;
9925;|Noel Coward|;|Any Little Fish/i'll See You Again|;
9926;|Harry Nilsson, Gordon Jenkins And His Orchestra|;|As Time Goes By|;
9927;|David Carroll And His Orchestra|;|The Chimes Of Swing|;
9928;|Nicolas Kynaston|;|Etude De Concert|;
9929;|Franz Lehar|;|Meine Lippen, Sie Kussen So Heiss (from Giuditta)|;|Soloist: Anneliese Rothenberger|
9930;|Buddy Cole|;|I'll Follow My Secret Heart|;
9931;|The Hollywood Bowl Symphony Orchestra|;|Mardi Gras|;
9932;|Ludwig Van Beethoven|;|Piano Sonata No. 7 In D Major, Op. 10/3|;|Soloist: Alfred Brendel|
9933;|Christ Church Cathedral Choir, Oxford|;|Agnus Dei|;
9934;|T S Eliot|;|Death By Water|;
9935;|Duke Ellington His Orchestra|;|Daybreak Express|;
9936;|Count Basie His Orchestra|;|Every Tub|;
9937;|Maurice Ravel|;|Le Tombeau De Couperin|;|Orchestra: New York Philharmonic Orchestra Conductor: Boulez|
9938;|Hubert Laws|;|Morning Star|;
9939;|Australian Cricket Team 1972|;|Here Come The Aussies|;
9940;|Demis Roussos|;|Happy To Be On An Island In The Sun|;
9941;|Connie Francis|;|Carolina Moon|;
9942;|Lennie Niehaus|;|When Irish Eyes Are Smiling|;
9943;|The Bbc Dance Orchestra|;|The Sun Has Got His Hat On|;
9944;|Bumpers|;|The Bumper Song|;
9945;|Benjamin Britten|;|The Plough Boy|;|Soloist: Peter Pears, Benjamin Britten|
9946;|The Regimental Band Of The Coldstream Guards|;|Lilliburlero|;
9947;|Henry Purcell|;|I Attempt From Love's Sickness To Fly (from The Indian Queen)|;|Soloist: Alfred Deller|
9948;|Joseph Haydn|;|Symphony No. 100 In G Major 'military'|;|Orchestra: Philharmonia Hungarica Conductor: Antal Dorati|
9949;|Benjamin Britten|;|The Little Sweep|;|Choir: Alleyn's School Choir|
9950;|Lord Kitchener|;|Alec Bedser Calypso|;
9951;|Eleanor Drew, Edward Rubach|;|I Sit In The Sun|;
9952;|Blue Mink|;|You Are The Sunshine Of My Life|;
9953;|Gloria Gaynor|;|Never Can Say Goodbye|;
9954;|George Mccrae|;|Rock Your Baby|;
9955;|Danny Kaye|;|There Is Nothin' Like A Dame|;
9956;|Fostbraedur Male Choir|;|Ar Vas Alda|;
9957;|Bela Bartok|;|Viola Concerto|;|Soloist: Yehudi Menuhin Orchestra: New Philharmonia Orchestra Conductor: Antal Dorati|
9958;|Anna Russell|;|Schreechenrauf|;
9959;|Dylan Thomas|;|And Death Shall Have No Dominion|;
9960;|Bela Bartok|;|String Quartet No. 2|;|Orchestra: Budapest String Quartet|
